image_path,duty_cycle
C:\Users\USER\Desktop\data (1)\data2\c\data_676.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_677.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_678.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_679.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_680.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_681.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_682.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_683.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_684.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_685.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_686.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_687.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_688.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_689.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_690.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_691.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_692.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_694.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_695.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_696.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_697.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_698.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_699.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_700.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_701.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_702.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_703.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_704.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_705.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_706.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_707.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_708.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_709.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_710.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_711.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_712.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_713.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_714.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_715.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_716.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_717.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_718.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_719.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_720.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_721.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_722.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_723.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_724.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_725.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_726.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_727.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_728.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_729.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_730.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_731.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_732.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_733.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_734.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_735.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_736.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_737.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_738.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_739.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_740.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_741.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_742.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_743.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_744.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_745.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_746.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_747.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_748.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_749.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_750.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_751.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_752.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_753.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_754.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_755.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_756.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_757.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_758.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_759.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_760.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_761.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_762.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_763.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_764.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_765.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_766.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_767.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_768.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_769.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_770.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_771.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_772.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_773.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_774.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_775.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_776.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_777.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_778.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_779.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_780.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_781.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_782.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_783.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_784.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_785.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_786.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_787.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_788.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_789.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_790.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_791.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_792.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_793.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_794.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_795.jpeg,11
C:\Users\USER\Desktop\data (1)\data2\c\data_796.jpeg,11
C:\Users\USER\Desktop\data (1)\data3\z\data_001.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_002.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_003.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_004.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_005.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_006.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_007.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_008.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_009.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_011.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_012.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_013.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_014.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_015.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_016.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_017.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_018.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_019.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_020.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_021.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_022.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_023.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_024.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_025.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_026.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_027.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_028.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_030.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_031.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_032.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_033.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_034.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_035.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_036.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\z\data_037.jpeg,5
C:\Users\USER\Desktop\data (1)\data3\none\data_001.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_002.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_003.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_004.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_005.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_006.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_007.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_008.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_009.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_010.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_011.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_012.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_013.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_014.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_015.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_016.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_017.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_018.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_019.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_020.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_021.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_022.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_023.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_024.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_025.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_026.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_027.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_028.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_029.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_030.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_031.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_032.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_033.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_034.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_035.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_036.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_037.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_038.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_039.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_040.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_041.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_042.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_043.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_044.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_045.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_046.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_047.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_048.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_049.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_050.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_051.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_052.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_053.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_054.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_055.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_056.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_057.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_058.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_059.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_060.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_061.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_062.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_063.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_064.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_065.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_066.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_067.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_068.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_069.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_070.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_071.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_072.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_073.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_074.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_075.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_076.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_077.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_078.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_079.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_080.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_081.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_082.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_083.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_084.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_085.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_086.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_087.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_088.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_089.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_090.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_091.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_092.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_093.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_094.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_095.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_096.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_097.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_098.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_099.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_100.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_101.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_102.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_103.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_104.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_105.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_106.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_107.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_108.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_109.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_110.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_111.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_112.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_114.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_115.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_116.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_117.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_118.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_119.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_120.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_121.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_122.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_123.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_124.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_125.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_126.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_127.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_128.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_129.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_130.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_131.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_132.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_133.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_134.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_135.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_136.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_137.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_138.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_139.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_140.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_141.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_142.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_143.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_144.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_145.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_146.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_147.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_148.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_149.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_150.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_151.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_152.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_153.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_154.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_155.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_156.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_157.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_158.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_159.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_160.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_161.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_162.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_164.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_165.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_166.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_167.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_168.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_169.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_170.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_171.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_172.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_173.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_174.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_175.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_176.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_177.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_178.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_179.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_180.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_181.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_182.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_183.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_184.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_185.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_186.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_187.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_188.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_189.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_190.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_191.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_192.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_193.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_194.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_195.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_196.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_197.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_198.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_199.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_200.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_201.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_202.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_203.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_204.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_205.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_206.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_207.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_208.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_209.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_210.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_211.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_212.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_213.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_214.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_215.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_216.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_217.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_218.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_219.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_220.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_221.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_222.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_223.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_224.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_225.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_226.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_227.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_228.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_229.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_230.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_231.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_232.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_233.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_234.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_235.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_236.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_237.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_238.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_239.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_240.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_241.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_242.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_243.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_244.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_245.jpeg,8
C:\Users\USER\Desktop\data (1)\data3\none\data_246.jpeg,8
